,Polarisation,CostLevelL,CostLevelR,InfoA,InfoNA,LeftPolicy,RightPolicy,LLAf,LRAf,RLAf,RRAf
30,3.337879979779669,0.45497902950223,0.1915716356462268,0.6150847489627508,0.44228662874900415,-0.0018546874313423371,2.3244590434014732e-05,-0.45683371693357233,0,0,0.19159488023666083
31,0.7237067711274782,0.33257629871370187,0.4541034801441729,0.4101820906635284,0.15853515750524003,-0.008790398868567487,0.021549536464158733,-0.34136669758226934,0,0,0.47565301660833165
32,3.5431591422747233,0.25455424096475043,0.44714354331415695,0.747993743050413,0.7143624115250156,-6.6270128019726145e-06,0.0001780037414387088,-0.2545608679775524,0,0,0.4473215470555957
33,1.2597707558821363,0.41656166205826495,0.44080454528928337,0.4670713830056529,0.4383320770032907,-0.000692187343884298,0.0008322380063832914,-0.41725384940214927,0,0,0.44163678329566664
34,3.656068938172431,0.3204583147384235,0.17603136842460018,0.7850357976170261,0.7447979989497585,-2.3181399965513153e-05,6.062699080195077e-07,-0.320481496138389,0,0,0.1760319746945082
35,3.0367043983137028,0.2135523468049193,0.35339596498861925,0.6945735194823954,0.20588384948971786,-0.0004076017910069453,0.0035221748474966873,-0.21395994859592624,0,0,0.3569181398361159
36,1.0378901947585557,0.19568131660775154,0.16305366237368416,0.6507749854618844,0.6126288521391279,-7.015367508619746e-05,4.0294334183994324e-05,-0.19575147028283774,0,0,0.16309395670786814
37,2.4772397001940005,0.331560016475148,0.38018664392642454,0.5470182444333317,0.3264867903246097,-0.0014104141863085637,0.002441569651190713,-0.33297043066145654,0,0,0.38262821357761523
38,1.8850646800737207,0.25731222734298537,0.48453889053599764,0.1994294000447211,0.1642561916700839,-0.0003046953842743781,0.0028810719257120216,-0.2576169227272597,0,0,0.48741996246170965
39,1.9058228375416302,0.14671038503822814,0.3387894205929738,0.3337558816693428,0.16100679067144663,-0.00023487222353080718,0.0035521614169670215,-0.14694525726175894,0,0,0.3423415820099408
40,1.6692481812943578,0.12019819669816255,0.16820717287933518,0.7142164484910198,0.653396213927791,-1.4439672633066302e-05,4.081947636357336e-05,-0.12021263637079561,0,0,0.16824799235569876
41,1.1196013420280584,0.4606161306124479,0.47606813771056145,0.11462388133566104,0.08259759965028982,-0.005714400704517929,0.006343030418716386,-0.46633053131696584,0,0,0.4824111681292778
42,0.47516298255342093,0.2038601838409162,0.25664379619634814,0.6816017209035201,0.4047734111676972,-0.0011460926196035798,0.002243619845164807,-0.20500627646051978,0,0,0.25888741604151294
43,0.8926328433604436,0.14308152345416303,0.13009433354742292,0.13514784374770106,0.08776229327467451,-0.00025089183296860354,0.000188859145778448,-0.14333241528713164,0,0,0.13028319269320138
44,1.6664053179337657,0.24550471084371603,0.11126357932467755,0.4154976814255448,0.3970396279266822,-6.827485689027791e-05,5.719770742355201e-06,-0.24557298570060632,0,0,0.11126929909541991
45,1.4024002136416096,0.47481390660067513,0.1471414576127511,0.21431462938082602,0.16252288141325313,-0.004724228487619533,0.000113597190106847,-0.4795381350882947,0,0,0.14725505480285794
46,0.7672763460552778,0.1919925967963486,0.35960022803055225,0.6302527088639162,0.2925089128819629,-0.0013197093584941379,0.008310680064314924,-0.19331230615484274,0,0,0.36791090809486715
47,3.571603001697245,0.1472183469301955,0.2078766879310774,0.9625909512304377,0.62012490789507,-3.920682335366639e-06,2.302555563742741e-05,-0.14722226761253088,0,0,0.20789971348671482
48,2.165255295039211,0.23788500082594075,0.447685334481732,0.8646272425239466,0.16710430548067345,-0.002779650814524236,0.025104802971682993,-0.240664651640465,0,0,0.47279013745341497
49,2.248724411852988,0.2793437948537907,0.2057367553693309,0.1802665626731904,0.14249320322125925,-0.0003662680485461161,0.00012637386911683085,-0.2797100629023368,0,0,0.2058631292384477
50,0.6743493694515936,0.13961276445089546,0.20684323550195388,0.8914741280741724,0.17905581605852208,-0.0015764720118636984,0.004705234381730551,-0.14118923646275916,0,0,0.21154846988368442
51,0.8773830189929067,0.31650049840829775,0.13488124575943783,0.001517111454548803,0.0006394355073562612,-0.0062795154920405405,0.0005117952538187531,-0.3227800139003383,0,0,0.13539304101325658
52,1.7728950457784638,0.15599787305036977,0.11083474787194714,0.11825982872011864,0.04729621182760443,-0.0004389762102711221,0.00015570888294155072,-0.1564368492606409,0,0,0.1109904567548887
53,3.7278378733978625,0.10147786598552636,0.2522482044955157,0.2432983041628367,0.002417468129635171,-1.7864357438444925e-05,0.002635518294811404,-0.1014957303429648,0,0,0.2548837227903271
54,0.4817469431662912,0.3389682750204207,0.14187755868481192,0.99521360791425,0.7389025884894497,-0.0026603693299069504,0.0002049861975125076,-0.34162864435032764,0,0,0.1420825448823244
55,1.0846859669581252,0.1864156267000614,0.21861839808215652,0.6270210380773156,0.5134851844536505,-0.00020551195098470867,0.0003339240743624671,-0.1866211386510461,0,0,0.218952322156519
56,1.6911944431400698,0.3882022136596396,0.3020895845320719,0.3339181839783122,0.22820219440127623,-0.0029759396534041844,0.00127002044776661,-0.3911781533130438,0,0,0.3033596049798385
57,0.07220999216858717,0.3246987591087192,0.24364170337046356,0.0654655099054805,0.004174726674098608,-0.035399820715077635,0.01790556825594346,-0.36009857982379684,0,0,0.261547271626407
58,2.271229888044543,0.13272571082071952,0.14873753363035025,0.9895155110217514,0.28997383623201384,-0.000248266995101133,0.00035396897464195885,-0.13297397781582065,0,0,0.1490915026049922
59,0.955074840601684,0.35020384761884515,0.1847305729050906,0.3701383002903149,0.18117825642476038,-0.006468239320259913,0.0009588661719780268,-0.35667208693910507,0,0,0.1856894390770686
60,0.28948067685676593,0.13376312142672353,0.15654679055564227,0.8528008031213395,0.02919837550093573,-0.004820203415105723,0.006982450330740334,-0.13858332484182925,0,0,0.1635292408863826
61,2.304741432905634,0.45820788353803854,0.17337974575185783,0.9943077791697508,0.32156935939347353,-0.015641112657149597,0.00048680623756566836,-0.47384899619518817,0,0,0.1738665519894235
62,3.1591163405908236,0.4472755138435984,0.11671482500330899,0.07043745530708712,0.04247531357158058,-0.0031553824898106243,9.47811503845646e-06,-0.45043089633340905,0,0,0.11672430311834744
63,0.644535726921053,0.18152679161873234,0.3992387656727975,0.5377395512914288,0.3965184578627538,-0.0003977813163039954,0.004100023654302398,-0.18192457293503633,0,0,0.4033387893270999
64,3.3330317692631977,0.18211979584766136,0.2999805070127154,0.7964580536845143,0.3664055532463691,-5.585751507237667e-05,0.0005832535433629501,-0.18217565336273372,0,0,0.30056376055607836
65,0.43240529113631787,0.34086403698582735,0.20175581661657307,0.6634738352660301,0.11048982841326253,-0.0232348465163093,0.005764847352670527,-0.36409888350213665,0,0,0.2075206639692436
66,0.784519450134188,0.2597438953890273,0.4405322939378358,0.15089788012419403,0.00040381780285576614,-0.023688387691428465,0.08081927633901974,-0.28343228308045576,0,0,0.5213515702768555
67,0.7114826118386991,0.4512587410235469,0.23539575035849283,0.5776303934688196,0.05183548477096075,-0.0600180169658251,0.01119822378746019,-0.511276757989372,0,0,0.24659397414595302
68,3.230567459192675,0.37499770155377854,0.10380369797390593,0.28133870757321167,0.048167592056326106,-0.006973807845254888,3.5551225619765125e-05,-0.3819715093990334,0,0,0.1038392491995257
69,0.41315619311478813,0.3020122541298387,0.38867348968802207,0.6219565073082693,0.4752253067098119,-0.0017573452107792157,0.00363232154425494,-0.30376959934061787,0,0,0.392305811232277
70,3.4682959020526454,0.21670107013081977,0.303301458639594,0.22713549006655553,0.18657399053120485,-1.59537287563248e-05,9.491509941265832e-05,-0.21671702385957609,0,0,0.3033963737390067
71,1.6747010952833061,0.2928216662798491,0.2217368933010091,0.8239710210084656,0.6136220838725178,-0.0008673339070380549,0.0003515729417093548,-0.2936890001868872,0,0,0.22208846624271844
72,0.8271212998548985,0.21898279638980023,0.12327721887666897,0.2610131594619832,0.06876446690682629,-0.00393152079103961,0.0007616196819001018,-0.22291431718083984,0,0,0.12403883855856906
73,0.9640646298451823,0.47750647910866695,0.41198763743063826,0.08351241913681329,0.07425583148729473,-0.002257926784916569,0.001432200282201614,-0.4797644058935835,0,0,0.41341983771283985
74,0.6662488167090618,0.19556317915426844,0.11449514501552374,0.63517974980916,0.0400184071199274,-0.008367880767031656,0.002171108418934606,-0.2039310599213001,0,0,0.11666625343445834
75,3.7284426402628226,0.25948739687196876,0.4010704711370644,0.825064382429549,0.02293564774984722,-0.0018855825789145476,0.01946316561436983,-0.2613729794508833,0,0,0.42053363675143424
76,2.3495492354900107,0.4082967176653177,0.4145113685269529,0.339280511154856,0.08076534058905793,-0.01342685244447571,0.014247161859256579,-0.42172357010979344,0,0,0.4287585303862095
77,3.6818424864855053,0.34478763493257925,0.22989837775399105,0.9778006166434322,0.3665661962404869,-0.0010210532585079159,8.053505601687659e-05,-0.3458086881910872,0,0,0.22997891281000793
78,1.8702585049937848,0.11193119451839206,0.21218746664670293,0.10877246422025966,0.034850472639199326,-0.00020180196293214433,0.0014244465761263543,-0.1121329964813242,0,0,0.2136119132228293
79,0.3364010012068226,0.45886748222352636,0.20074239836031196,0.46935864230467084,0.1375967126237645,-0.033503093649727,0.003526012189109785,-0.49237057587325334,0,0,0.20426841054942174
80,0.09847858482976576,0.15090650172179362,0.2848812990974451,0.8128814715536947,0.4613850088311114,-0.0006416772228972627,0.003979882695786629,-0.1515481789446909,0,0,0.2888611817932317
81,0.7490998629027978,0.47437199867994106,0.393748142210142,0.6360821991213027,0.1721149384242521,-0.035500360667536826,0.021001568756281126,-0.5098723593474779,0,0,0.4147497109664231
82,1.8084191070069824,0.3474398191050343,0.17128535466392192,0.7120302058026178,0.1008790580134831,-0.015321819713486598,0.0018180288301066065,-0.3627616388185209,0,0,0.1731033834940285
83,0.8586676847101431,0.39428437936636374,0.3351131351481199,0.8059653885323498,0.44100640920350176,-0.007863639055191137,0.004835639808943303,-0.4021480184215549,0,0,0.3399487749570632
84,3.5757333375428866,0.49880614581296945,0.1474557635183361,0.3250709631653733,0.07203673192557111,-0.020310995624474294,2.3937134180652644e-05,-0.5191171414374437,0,0,0.14747970065251675
85,2.738572011487385,0.34531251023117215,0.31555114322106836,0.1964658938103616,0.10075327554318203,-0.0018330807442119522,0.0012561748738448087,-0.3471455909753841,0,0,0.3168073180949132
86,2.840853143407637,0.48337074815964,0.4845531737444563,0.5869854320612624,0.4876851321647808,-0.0017826405190247531,0.0018034727409859267,-0.48515338867866475,0,0,0.4863566464854422
87,1.3962410953318174,0.3193167330043829,0.2828593878776031,0.7845931538505628,0.5155125088258247,-0.0020508068841211327,0.001393141259142178,-0.32136753988850403,0,0,0.2842525291367453
88,3.4197495904005395,0.1333842816246131,0.21683422098221752,0.5397831964289165,0.06368531174845361,-6.704762453499658e-05,0.0005400835134116527,-0.1334513292491481,0,0,0.21737430449562917
89,2.8081537400651717,0.10285044010150575,0.15979565372619056,0.012858965394634048,0.000926580132432444,-0.00022314886300006103,0.0008676491046626558,-0.10307358896450582,0,0,0.16066330283085323
90,2.4219396114480864,0.38399796422860266,0.3156382919981954,0.40698922782741664,0.2270828467098098,-0.0030645718302324083,0.001419245600084896,-0.38706253605883506,0,0,0.31705753759828026
91,0.2618432117680357,0.25123851970654876,0.34033180084625486,0.3410917761335447,0.23102937986894181,-0.0016732421329780263,0.003987173910139554,-0.2529117618395268,0,0,0.3443189747563944
92,2.7708204831339507,0.2606948001888151,0.3728733207367093,0.6266516180840598,0.0338065268559128,-0.005421911546049321,0.019621135148368617,-0.2661167117348644,0,0,0.3924944558850779
93,2.6334947975763683,0.20125664661178355,0.3073299084196115,0.8922890615071774,0.20462946412382285,-0.0008174555732726363,0.0037958452182449325,-0.2020741021850562,0,0,0.31112575363785644
94,1.086009540377524,0.1411268501708788,0.42052519921310016,0.4810295396315444,0.3136444372369022,-0.0002090224667479049,0.005859939518941759,-0.1413358726376267,0,0,0.4263851387320419
95,1.905276897258762,0.3543308272088983,0.4693152486364416,0.40641210209110434,0.3128663456238082,-0.0012533811783643602,0.003504683764354097,-0.3555842083872627,0,0,0.4728199324007957
96,0.4372629235012218,0.29315332606962113,0.4723718380187666,0.9027551630758504,0.3917250172524882,-0.005930190155334948,0.022378646086823523,-0.2990835162249561,0,0,0.4947504841055901
97,3.1291666718855358,0.19376906640382163,0.13672029737862235,0.8987629425402617,0.37049218960984215,-0.00014353241824021965,3.845295934553685e-05,-0.19391259882206185,0,0,0.1367587503379679
98,2.175831193152563,0.2749038094017999,0.31926313797419664,0.9634472913756937,0.048302536238748,-0.010394158344572168,0.01633688101693845,-0.2852979677463721,0,0,0.3356000189911351
99,1.1814859040213346,0.23367968999971384,0.4150894737583998,0.7500119989627676,0.34284159313207596,-0.0018879354408198026,0.011039400635139675,-0.23556762544053364,0,0,0.42612887439353947
100,2.9067855411038104,0.23116639164241046,0.3014648261628541,0.2610806346525829,0.23361032520300046,-3.726334414415046e-05,0.00011252257395832445,-0.2312036549865546,0,0,0.3015773487368124
101,0.0990478169757543,0.40702597768528925,0.16185256710931806,0.6478744015167819,0.3631659306278471,-0.01088997273770645,0.0008077174438944174,-0.4179159504229957,0,0,0.16266028455321246
102,2.9611360777834,0.21104743567180106,0.15224298063539043,0.45896392421435717,0.012370043092701963,-0.003057426807556976,0.0011145570671331347,-0.21410486247935803,0,0,0.15335753770252358
103,3.738465974599597,0.42336382371515036,0.2256205092877456,0.10642072041944994,0.023598052997564522,-0.006722677776182112,0.00011560051983007326,-0.4300865014913325,0,0,0.22573610980757566
104,1.029307196345165,0.3098998788010424,0.49690326580322075,0.1806287286837287,0.16806287283082355,-0.0003469147467403501,0.001510931434463841,-0.3102467935477828,0,0,0.4984141972376846
105,0.7358708880624685,0.14401693138417643,0.2831241069843085,0.42704484518910224,0.16415416959655518,-0.0007776471027775922,0.005527118661035204,-0.144794578486954,0,0,0.28865122564534373
106,1.5043762665847595,0.13322861040119946,0.40576605930859744,0.1515201357203929,0.11210096359888695,-8.51122507928977e-05,0.002926810719939041,-0.13331372265199234,0,0,0.4086928700285365
107,0.5849588726894063,0.2200455066937972,0.12009754908153841,0.9670760978981194,0.356655133110823,-0.0030541668130671996,0.0005318147471153765,-0.22309967350686438,0,0,0.12062936382865379
108,1.865377858323812,0.21424509215473983,0.4661321023479459,0.08317490166703367,0.03703513602660361,-0.0009172718208043149,0.0129737546571984,-0.21516236397554414,0,0,0.4791058570051443
109,2.3385215277688953,0.29596746659362505,0.32637264442521824,0.7125769584505909,0.21404628892975616,-0.0031522176582404436,0.004499994008738467,-0.29911968425186547,0,0,0.3308726384339567
110,3.2821484257538045,0.2923239842520916,0.3363333719795903,0.8214611602095997,0.6591014163713615,-0.00012125826216347253,0.0002469195065275138,-0.2924452425142551,0,0,0.3365802914861178
111,0.9651057676524278,0.40321331500684454,0.13494839592462388,0.2538731901131628,0.20250117644108656,-0.0026754399582463342,9.61219820669083e-05,-0.40588875496509086,0,0,0.13504451790669078
112,0.5386054828714827,0.3371714188349331,0.17630741694513152,0.9601898248785106,0.33283887796702843,-0.011340052261112107,0.001798993914872499,-0.34851147109604524,0,0,0.17810641086000403
113,1.4891329215125373,0.21723872965448177,0.11412469219089064,0.2984792421305259,0.17913108770407982,-0.0007189052817109157,0.00010053236793756376,-0.2179576349361927,0,0,0.1142252245588282
114,0.9015065130219415,0.1117914837633463,0.16347068603875625,0.9059381984341148,0.40629074100039103,-0.00026184771224485847,0.0008028966723754628,-0.11205333147559116,0,0,0.1642735827111317
115,3.460251326035595,0.13599925058094559,0.4279570289779022,0.25426240731574923,0.09296973036938634,-1.5012826956727572e-05,0.004914460315252906,-0.13601426340790232,0,0,0.4328714892931551
116,2.243933879350836,0.27737995787051295,0.23135245409664465,0.5534835678099782,0.028665474196140992,-0.01009730809915096,0.005906366687422414,-0.2874772659696639,0,0,0.23725882078406707
117,1.1783465448576051,0.3109952597496036,0.40225923881006187,0.6568657223880167,0.23676598304191407,-0.006330868032511461,0.013930046805215009,-0.3173261277821151,0,0,0.4161892856152769
118,3.203723388331681,0.3855540524586868,0.17821820636098515,0.2477154008346103,0.08318251653167223,-0.003924955350708841,0.00011891132305481536,-0.38947900780939565,0,0,0.17833711768403995
119,2.737042486627701,0.28724241354217367,0.4452729726772128,0.06511917719240967,0.04116978928935841,-0.0005372246953661518,0.0035544850301397054,-0.2877796382375398,0,0,0.4488274577073525
120,0.7463394838264676,0.1959736288805107,0.2634618793985582,0.7859513885092461,0.11559276372349005,-0.005027443635153688,0.01117973581047472,-0.2010010725156644,0,0,0.2746416152090329
121,1.5199520329015401,0.3235985950539747,0.28703311883821075,0.14739780001235891,0.06471338958259629,-0.004497478797950541,0.003066086756787159,-0.32809607385192524,0,0,0.2900992055949979
122,2.2579824351602142,0.16807405924314972,0.4218719582878858,0.6555888178961189,0.1404145868829128,-0.000761288834204775,0.017602987570067292,-0.1688353480773545,0,0,0.4394749458579531
123,1.2455332153310816,0.3364761545244671,0.42553493592679636,0.7465321886085068,0.6554121353076426,-0.0007358217313993652,0.0015666992175309578,-0.33721197625586646,0,0,0.4271016351443273
124,1.0026686241156084,0.36628364061219265,0.3396400343184092,0.8240656136739685,0.1681197035043948,-0.01977625252202064,0.01591383451616001,-0.3860598931342133,0,0,0.35555386883456924
125,3.12429691719827,0.4787162889889799,0.28416754495545915,0.6044719281574207,0.47631574192207504,-0.0019251237793272405,0.00014724213914078351,-0.48064141276830713,0,0,0.28431478709459995
126,0.7338038413299943,0.34463331723524615,0.14873063321283952,0.7797548505266397,0.5644093364053087,-0.0027264204853549995,0.00022262697561401584,-0.34735973772060114,0,0,0.14895326018845353
127,2.371074547248893,0.12055418598481471,0.14674995629038526,0.2707968444098644,0.0702671883648348,-0.00019014650633054412,0.00035074091391702663,-0.12074433249114526,0,0,0.14710069720430227
128,3.1570398052093087,0.2598389217409268,0.49212606798712755,0.6065054581432747,0.21683739080937622,-0.0005839296127220888,0.013055171470879959,-0.2604228513536489,0,0,0.5051812394580075
129,1.2760324211891603,0.22656041278753705,0.35125189063259743,0.2858426401649836,0.12449670921084247,-0.0017494972467952735,0.006740185338403949,-0.22830991003433232,0,0,0.35799207597100136
130,0.13413788099790352,0.3416850803239595,0.43771619745483525,0.7094907176723004,0.47561514720633125,-0.004376213083748215,0.008604704955363533,-0.3460612934077077,0,0,0.4463209024101988
131,0.4320688684982815,0.41522208266329685,0.20195204016539622,0.5812942093839293,0.2997153427969413,-0.011990173744348935,0.0015278969435234997,-0.42721225640764576,0,0,0.20347993710891973
132,0.0774760686676848,0.2851059761719384,0.21047343296702406,0.14633268549929035,0.013280048570527893,-0.022942575343985916,0.010838249378440554,-0.3080485515159243,0,0,0.2213116823454646
133,2.6868917352594006,0.4261920048998492,0.335658975195805,0.8366925044230039,0.07864154263046949,-0.026882495683865238,0.010494113822682715,-0.45307450058371446,0,0,0.34615308901848774
134,0.8444002111615021,0.13935798971563937,0.30897866410573216,0.0449452911864463,0.008940556713129233,-0.0014367188917140188,0.013307363889900968,-0.14079470860735338,0,0,0.3222860279956331
135,3.3760665625277486,0.410264807983321,0.15852371893601142,0.5858573508379443,0.5422925795961372,-0.00021321835663567115,1.8839289205033112e-06,-0.41047802633995667,0,0,0.15852560286493192
136,0.6555279167096821,0.2733041992922113,0.12709909460158722,0.46461184213462614,0.12562894723170753,-0.007815097580126645,0.0008932682009763186,-0.28111929687233794,0,0,0.12799236280256354
137,3.7277242422777084,0.25214000845584583,0.28013671815699026,0.963319669589568,0.6985390135884847,-2.855213944185741e-05,5.739329172902746e-05,-0.2521685605952877,0,0,0.2801941114487193
138,1.8751243556772974,0.23309636429701916,0.11364884515092372,0.9487221371240024,0.6882136104377145,-0.00038635469331023956,4.0130747676117433e-05,-0.2334827189903294,0,0,0.11368897589859983
139,3.3456928963947807,0.4928822792503169,0.47716470022362933,0.322504703135451,0.23870463111226362,-0.0025839329964339156,0.0021610894168114596,-0.4954662122467508,0,0,0.4793257896404408
140,2.3749093500387524,0.3603837969958076,0.4490520459286865,0.19035220044641987,0.019595551690612376,-0.015692976583811673,0.03571205214312948,-0.3760767735796193,0,0,0.48476409807181603
141,0.0325731222873428,0.23493710712609406,0.4632214618221979,0.4674511517120197,0.4335529346486238,-0.00026532744651700224,0.0017671243884752694,-0.23520243457261106,0,0,0.4649885862106732
142,2.9199999071794633,0.45155478494505963,0.2092912418104644,0.552838348849013,0.5496070954241621,-3.6151567230423676e-05,1.240239086693522e-06,-0.45159093651229004,0,0,0.2092924820495511
143,2.8221528775584366,0.3316604504294999,0.4204007820413499,0.7883103901420186,0.2648493448170034,-0.002778799269089834,0.007882955779746827,-0.33443924969858974,0,0,0.42828373782109674
144,3.2854754658662206,0.11051809977387816,0.4284506741677978,0.6833526979940935,0.5683081878712186,-1.6188202524571001e-06,0.0007293313986727922,-0.11051971859413062,0,0,0.4291800055664706
145,1.6474210608958741,0.10212205630122062,0.44563776498624164,0.6734612837065749,0.12166152293400923,-0.0003697342598434473,0.03131476609741941,-0.10249179056106407,0,0,0.47695253108366104
146,3.7188235470008184,0.4559966123786149,0.17534152392060853,0.8084931602097651,0.5628719291330866,-0.001583320416486639,3.1747060391778725e-06,-0.4575799327951015,0,0,0.1753446986266477
147,1.5372082639951177,0.3540393718261392,0.24232444790398203,0.3790049500806979,0.23148318909148638,-0.003192890178048042,0.0009377191426173608,-0.35723226200418723,0,0,0.2432621670465994
148,1.1209442779886352,0.2631015224747516,0.29758638784959013,0.944491381900946,0.01504506228246931,-0.01980149427502793,0.02661822413781134,-0.2829030167497795,0,0,0.32420461198740147
149,1.3904598514386963,0.1925412668460147,0.4641281748537849,0.06414631712929297,0.048506778700988816,-0.0002645402348933258,0.004446075706448079,-0.19280580708090803,0,0,0.46857425056023294
150,1.1660153959486492,0.42619205590177056,0.4662234867159901,0.7451191279589567,0.017519826121299594,-0.06285082358542995,0.08012483308992156,-0.4890428794872005,0,0,0.5463483198059117
151,1.4127954467612969,0.3619391329310657,0.41653913899085304,0.401579042228693,0.03721771421547223,-0.026207917706793673,0.03969960453854913,-0.38814705063785937,0,0,0.4562387435294022
152,0.24831411390375452,0.13024088411074117,0.1667961712980462,0.8605960598055499,0.09969420941106885,-0.0025425797436665907,0.004874344324628521,-0.13278346385440776,0,0,0.1716705156226747
153,2.562040318362221,0.4887802162807551,0.444217291356757,0.4694788997482693,0.04696204497152159,-0.048475555389289986,0.032442295209207335,-0.537255771670045,0,0,0.47665958656596435
